woj,pow,rok,keso,liczba_proc_nk_a,liczba_proc_nk_c,rodziny_wszczete,liczba_osob_ogol,liczba_osob_kobiety,liczba_osob_mezczyzni,liczba_osob_dzieci
mazowieckie,piaseczynski,2017,301418013000,67,248,317,676,513.0,74.0,89.0
mazowieckie,pruszkowski,2017,301421033000,19,123,189,499,333.0,94.0,72.0
mazowieckie,przasnyski,2017,301422023000,12,117,122,383,204.0,13.0,166.0
mazowieckie,przysuski,2017,301423012000,6,51,82,161,110.0,16.0,35.0
mazowieckie,pultuski,2017,301424012000,3,76,98,386,208.0,25.0,153.0
mazowieckie,plocki,2017,301419132000,52,151,217,515,320.0,69.0,126.0
mazowieckie,plonski,2017,301420032000,15,164,214,387,290.0,38.0,59.0
mazowieckie,radomski,2017,301425022000,52,192,287,567,404.0,75.0,88.0
mazowieckie,siedlecki,2017,301426012000,27,154,205,529,315.0,63.0,151.0
mazowieckie,sierpecki,2017,301427022000,3,57,80,173,133.0,35.0,5.0
mazowieckie,sochaczewski,2017,301428022000,26,115,159,207,167.0,18.0,22.0
mazowieckie,sokolowski,2017,301429022000,5,129,157,197,150.0,19.0,28.0
mazowieckie,szydlowiecki,2017,301430012000,7,40,76,116,100.0,15.0,1.0
mazowieckie,warszawski zachodni,2017,301432013000,9,80,122,381,244.0,36.0,101.0
mazowieckie,wolominski,2017,301434052000,101,230,415,523,359.0,102.0,62.0
mazowieckie,wyszkowski,2017,301435012000,20,113,183,372,278.0,65.0,29.0
mazowieckie,wegrowski,2017,301433022000,17,241,226,591,351.0,162.0,78.0
mazowieckie,zwolenski,2017,301436012000,13,57,62,116,100.0,10.0,6.0
mazowieckie,losicki,2017,301410012000,15,51,59,189,104.0,32.0,53.0
mazowieckie,zurominski,2017,301437013000,3,61,76,129,123.0,6.0,0.0
mazowieckie,zyrardowski,2017,301438023000,15,76,171,302,194.0,32.0,76.0
małopolskie,bochenski,2017,201201000000,71,247,210,777,367.0,57.0,353.0
małopolskie,brzeski,2017,301202012000,9,162,181,353,208.0,55.0,90.0
małopolskie,chrzanowski,2017,301203013000,50,286,269,581,376.0,39.0,166.0
małopolskie,dabrowski,2017,301204012000,5,68,90,181,107.0,13.0,61.0
małopolskie,gorlicki,2017,301205023000,21,191,200,441,280.0,66.0,95.0
małopolskie,krakowski,2017,301206012000,142,427,483,1199,697.0,153.0,349.0
małopolskie,limanowski,2017,301207032000,68,263,229,634,398.0,99.0,137.0
małopolskie,m. krakow,2017,251261011000,249,671,812,1654,1225.0,231.0,198.0
małopolskie,m. nowy sacz,2017,251262011000,8,53,116,515,337.0,122.0,56.0
małopolskie,m. tarnow,2017,251263011000,32,280,231,748,591.0,85.0,72.0
małopolskie,miechowski,2017,301208012000,21,95,93,222,146.0,23.0,53.0
małopolskie,myslenicki,2017,301209013000,22,149,167,518,228.0,132.0,158.0
małopolskie,nowosadecki,2017,301210022000,54,241,269,653,366.0,47.0,240.0
małopolskie,nowotarski,2017,301211032000,20,250,270,736,376.0,104.0,256.0
małopolskie,olkuski,2017,301212032000,21,183,216,342,245.0,28.0,69.0
małopolskie,oswiecimski,2017,301213023000,141,183,188,441,291.0,32.0,118.0
małopolskie,proszowicki,2017,301214012000,12,39,42,139,71.0,15.0,53.0
małopolskie,suski,2017,301215032000,26,187,208,485,261.0,76.0,148.0
małopolskie,tarnowski,2017,301216112000,32,247,248,594,316.0,104.0,174.0
małopolskie,tatrzanski,2017,301217022000,18,65,49,242,142.0,18.0,82.0
małopolskie,wadowicki,2017,301218013000,42,209,223,689,375.0,112.0,202.0
małopolskie,wielicki,2017,301219012000,68,150,194,479,308.0,15.0,156.0
opolskie,brzeski,2017,301601011000,23,129,196,551,272.0,55.0,224.0
opolskie,glubczycki,2017,301602013000,19,72,66,178,114.0,14.0,50.0
opolskie,kluczborski,2017,301604013000,22,84,89,254,115.0,60.0,79.0
opolskie,krapkowicki,2017,301605013000,17,64,65,282,168.0,16.0,98.0
opolskie,kedzierzynsko-kozielski,2017,301603022000,32,127,144,230,186.0,7.0,37.0
opolskie,m. opole,2017,251661011000,53,181,198,593,457.0,78.0,58.0
opolskie,namyslowski,2017,301606012000,13,74,97,165,117.0,15.0,33.0
opolskie,nyski,2017,301607013000,42,295,423,1238,616.0,205.0,417.0
opolskie,oleski,2017,301608013000,4,50,66,250,108.0,44.0,98.0
opolskie,opolski,2017,301609012000,41,147,159,405,248.0,31.0,126.0
opolskie,prudnicki,2017,301610013000,32,84,92,462,305.0,121.0,36.0
opolskie,strzelecki,2017,301611012000,27,135,141,284,136.0,59.0,89.0
podkarpackie,bieszczadzki,2017,201801000000,13,40,38,141,77.0,8.0,56.0
podkarpackie,brzozowski,2017,201802000000,11,107,101,320,156.0,76.0,88.0
podkarpackie,debicki,2017,301803023000,42,200,242,463,236.0,42.0,185.0
podkarpackie,jaroslawski,2017,301804032000,12,104,141,274,155.0,37.0,82.0
podkarpackie,jasielski,2017,301805022000,31,368,262,323,211.0,52.0,60.0
podkarpackie,kolbuszowski,2017,301806012000,18,152,126,319,186.0,44.0,89.0
podkarpackie,krosnienski,2017,301807012000,21,338,328,572,302.0,84.0,186.0
podkarpackie,leski,2017,301821012000,5,27,54,86,56.0,14.0,16.0
podkarpackie,lezajski,2017,301808022000,16,202,211,225,142.0,25.0,58.0
podkarpackie,lubaczowski,2017,301809023000,8,56,60,132,62.0,32.0,38.0
podkarpackie,m. krosno,2017,251861011000,10,110,143,470,378.0,84.0,8.0
podkarpackie,m. przemysl,2017,251862011000,8,173,163,436,279.0,26.0,131.0
podkarpackie,m. rzeszow,2017,251863011000,91,222,372,470,295.0,40.0,135.0
podkarpackie,m. tarnobrzeg,2017,251864011000,7,98,135,379,164.0,70.0,145.0
podkarpackie,mielecki,2017,301811022000,48,306,349,965,546.0,109.0,310.0
podkarpackie,nizanski,2017,301812012000,40,157,161,375,169.0,63.0,143.0
podkarpackie,przemyski,2017,301813012000,14,78,96,204,117.0,8.0,79.0
podkarpackie,przeworski,2017,301814022000,36,186,178,312,219.0,38.0,55.0
podkarpackie,ropczycko-sedziszowski,2017,301815012000,18,189,162,292,169.0,16.0,107.0
podkarpackie,rzeszowski,2017,301816023000,44,256,270,656,345.0,140.0,171.0
podkarpackie,sanocki,2017,301817022000,175,179,284,622,275.0,206.0,141.0
podkarpackie,stalowowolski,2017,301818022000,63,157,196,433,285.0,61.0,87.0
podkarpackie,strzyzowski,2017,301819012000,38,111,133,99,68.0,26.0,5.0
podkarpackie,tarnobrzeski,2017,301820013000,13,125,119,468,213.0,158.0,97.0
podkarpackie,lancucki,2017,301810022000,20,113,129,105,79.0,11.0,15.0
podlaskie,augustowski,2017,202001000000,22,123,130,312,182.0,71.0,59.0
podlaskie,bialostocki,2017,202002000000,35,353,404,970,450.0,239.0,281.0
podlaskie,bielski,2017,302003011000,7,116,133,478,189.0,176.0,113.0
podlaskie,grajewski,2017,302004011000,5,228,209,666,270.0,174.0,222.0
podlaskie,hajnowski,2017,302005022000,5,169,164,253,153.0,52.0,48.0
podlaskie,kolnenski,2017,302006022000,8,85,110,346,158.0,90.0,98.0
podlaskie,m. bialystok,2017,252061011000,73,513,598,1652,1046.0,114.0,492.0
podlaskie,m. suwalki,2017,252063011000,14,186,291,132,102.0,23.0,7.0
podlaskie,m. lomza,2017,252062011000,11,38,143,270,221.0,27.0,22.0
podlaskie,moniecki,2017,302008013000,10,110,110,188,115.0,44.0,29.0
podlaskie,sejnenski,2017,302009022000,3,67,77,196,105.0,61.0,30.0
podlaskie,siemiatycki,2017,302010023000,3,202,211,473,238.0,161.0,74.0
podlaskie,sokolski,2017,302011013000,10,245,249,595,301.0,152.0,142.0
podlaskie,suwalski,2017,302012012000,13,97,107,340,139.0,97.0,104.0
podlaskie,wysokomazowiecki,2017,302013023000,1,112,114,318,156.0,103.0,59.0
podlaskie,zambrowski,2017,302014022000,6,84,96,303,121.0,102.0,80.0
podlaskie,lomzynski,2017,302007013000,6,127,138,311,179.0,59.0,73.0
pomorskie,bytowski,2017,302201012000,21,94,111,333,153.0,53.0,127.0
pomorskie,chojnicki,2017,302202023000,17,193,186,567,352.0,113.0,102.0
pomorskie,czluchowski,2017,302203023000,8,116,130,295,132.0,74.0,89.0
pomorskie,gdanski,2017,302204022000,37,111,131,452,196.0,55.0,201.0
pomorskie,kartuski,2017,302205012000,37,201,211,606,270.0,144.0,192.0
pomorskie,koscierski,2017,302206022000,45,101,142,385,183.0,41.0,161.0
pomorskie,kwidzynski,2017,302207022000,37,144,169,597,293.0,184.0,120.0
pomorskie,leborski,2017,302208032000,29,110,131,701,259.0,222.0,220.0
pomorskie,m. gdansk,2017,252261011000,53,282,336,2372,1540.0,276.0,556.0
pomorskie,m. gdynia,2017,252262011000,38,251,284,837,633.0,106.0,98.0
pomorskie,m. sopot,2017,252264011000,27,58,51,323,201.0,29.0,93.0
pomorskie,m. slupsk,2017,252263011000,29,89,110,348,315.0,13.0,20.0
pomorskie,malborski,2017,302209032000,26,201,210,515,195.0,136.0,184.0
pomorskie,nowodworski,2017,302210011000,21,78,109,221,135.0,65.0,21.0
pomorskie,pucki,2017,302211011000,28,126,129,488,214.0,73.0,201.0
pomorskie,starogardzki,2017,302213042000,82,178,223,771,372.0,129.0,270.0
pomorskie,sztumski,2017,302216013000,30,76,119,263,113.0,87.0,63.0
pomorskie,slupski,2017,302212022000,75,224,206,552,277.0,106.0,169.0
pomorskie,tczewski,2017,302214023000,53,230,235,878,327.0,222.0,329.0
pomorskie,wejherowski,2017,302215042000,148,448,419,1601,690.0,250.0,661.0
warmińsko-mazurskie,bartoszycki,2017,302801011000,15,189,188,417,268.0,92.0,57.0
warmińsko-mazurskie,braniewski,2017,302802011000,12,152,129,255,159.0,20.0,76.0
warmińsko-mazurskie,dzialdowski,2017,302803011000,15,378,242,865,394.0,84.0,387.0
warmińsko-mazurskie,elblaski,2017,302804012000,26,224,203,667,302.0,98.0,267.0
warmińsko-mazurskie,elcki,2017,202805000000,26,382,315,756,290.0,224.0,242.0
warmińsko-mazurskie,gizycki,2017,202806000000,22,112,104,221,86.0,70.0,65.0
warmińsko-mazurskie,goldapski,2017,302818012000,19,91,128,154,90.0,24.0,40.0
warmińsko-mazurskie,ilawski,2017,302807011000,20,252,250,600,381.0,103.0,116.0
warmińsko-mazurskie,ketrzynski,2017,302808022000,13,200,237,507,288.0,123.0,96.0
warmińsko-mazurskie,lidzbarski,2017,302809022000,5,90,102,319,137.0,47.0,135.0
warmińsko-mazurskie,m. elblag,2017,252861011000,47,315,371,2188,804.0,687.0,697.0
warmińsko-mazurskie,m. olsztyn,2017,252862011000,18,398,740,1837,805.0,719.0,313.0
warmińsko-mazurskie,mragowski,2017,302810023000,8,75,75,328,204.0,70.0,54.0
warmińsko-mazurskie,nidzicki,2017,302811012000,2,95,82,406,140.0,149.0,117.0
warmińsko-mazurskie,nowomiejski,2017,302812022000,11,270,194,259,187.0,49.0,23.0
warmińsko-mazurskie,olecki,2017,302813032000,5,145,134,444,284.0,82.0,78.0
warmińsko-mazurskie,olsztynski,2017,302814013000,36,291,326,1001,558.0,276.0,167.0
warmińsko-mazurskie,ostrodzki,2017,302815022000,41,285,294,610,282.0,64.0,264.0
warmińsko-mazurskie,piski,2017,302816013000,9,363,242,322,227.0,72.0,23.0
warmińsko-mazurskie,szczycienski,2017,302817022000,17,143,147,362,161.0,92.0,109.0
warmińsko-mazurskie,wegorzewski,2017,302819012000,1,55,50,150,61.0,26.0,63.0
wielkopolskie,chodzieski,2017,303001022000,10,69,68,235,113.0,14.0,108.0
wielkopolskie,czarnkowsko-trzcianecki,2017,203002000000,23,153,138,433,202.0,26.0,205.0
wielkopolskie,gnieznienski,2017,303003023000,19,134,133,423,184.0,13.0,226.0
wielkopolskie,gostynski,2017,303004013000,25,79,79,260,98.0,23.0,139.0
wielkopolskie,grodziski,2017,303005012000,19,44,62,183,91.0,10.0,82.0
wielkopolskie,jarocinski,2017,303006012000,13,81,102,276,114.0,41.0,121.0
wielkopolskie,kaliski,2017,303007012000,9,76,90,271,138.0,23.0,110.0
wielkopolskie,kolski,2017,303009022000,29,117,133,379,179.0,20.0,180.0
wielkopolskie,koninski,2017,303010013000,10,131,132,444,213.0,33.0,198.0
wielkopolskie,koscianski,2017,303011023000,14,190,209,455,243.0,37.0,175.0
wielkopolskie,krotoszynski,2017,303012023000,36,50,128,328,174.0,28.0,126.0
wielkopolskie,kepinski,2017,303008012000,19,65,99,328,145.0,17.0,166.0
wielkopolskie,leszczynski,2017,303013012000,45,62,86,314,152.0,39.0,123.0
wielkopolskie,m. kalisz,2017,253061011000,15,93,112,209,154.0,41.0,14.0
wielkopolskie,m. konin,2017,253062011000,23,32,114,385,179.0,58.0,148.0
wielkopolskie,m. leszno,2017,253063011000,0,61,116,244,167.0,8.0,69.0
wielkopolskie,m. poznan,2017,253064011000,1802,285,954,3376,2309.0,354.0,713.0
wielkopolskie,miedzychodzki,2017,303014012000,6,82,68,162,79.0,6.0,77.0
wielkopolskie,nowotomyski,2017,303015012000,14,49,50,176,75.0,7.0,94.0
wielkopolskie,obornicki,2017,203016000000,7,40,68,230,90.0,13.0,127.0
wielkopolskie,ostrowski,2017,303017023000,45,377,398,950,462.0,132.0,356.0
wielkopolskie,ostrzeszowski,2017,303018012000,22,47,50,211,75.0,25.0,111.0
wielkopolskie,pilski,2017,303019022000,69,181,275,511,297.0,35.0,179.0
wielkopolskie,pleszewski,2017,303020012000,5,51,88,264,129.0,15.0,120.0
wielkopolskie,poznanski,2017,303021033000,242,462,643,1890,881.0,180.0,829.0
wielkopolskie,rawicki,2017,303022013000,6,108,91,225,119.0,44.0,62.0
wielkopolskie,szamotulski,2017,303024022000,21,56,66,332,139.0,28.0,165.0
wielkopolskie,slupecki,2017,303023022000,17,90,97,290,131.0,33.0,126.0
wielkopolskie,turecki,2017,303027022000,2,105,136,458,212.0,46.0,200.0
wielkopolskie,wolsztynski,2017,303029012000,9,56,69,170,73.0,10.0,87.0
wielkopolskie,wrzesinski,2017,303030012000,14,56,62,347,139.0,40.0,168.0
wielkopolskie,wagrowiecki,2017,303028022000,84,82,148,540,241.0,53.0,246.0
wielkopolskie,zlotowski,2017,303031023000,10,143,167,528,241.0,18.0,269.0
wielkopolskie,sredzki,2017,303025012000,66,104,119,346,202.0,34.0,110.0
wielkopolskie,sremski,2017,303026012000,23,42,66,323,129.0,14.0,180.0
zachodniopomorskie,bialogardzki,2017,303201011000,28,91,72,432,179.0,140.0,113.0
zachodniopomorskie,choszczenski,2017,303202012000,7,95,153,176,100.0,18.0,58.0
zachodniopomorskie,drawski,2017,303203013000,8,193,243,436,157.0,154.0,125.0
zachodniopomorskie,goleniowski,2017,203204000000,48,76,195,393,170.0,114.0,109.0
zachodniopomorskie,gryficki,2017,303205012000,36,233,242,750,264.0,227.0,259.0
zachodniopomorskie,gryfinski,2017,303206012000,18,244,273,489,230.0,76.0,183.0
zachodniopomorskie,kamienski,2017,303207013000,23,86,110,272,134.0,70.0,68.0
zachodniopomorskie,koszalinski,2017,303209012000,19,94,96,280,104.0,51.0,125.0
zachodniopomorskie,kolobrzeski,2017,303208022000,55,66,71,370,175.0,62.0,133.0
zachodniopomorskie,m. koszalin,2017,253261011000,40,110,186,630,236.0,196.0,198.0
zachodniopomorskie,m. szczecin,2017,253262011000,57,1322,1322,362,229.0,28.0,105.0
zachodniopomorskie,m. swinoujscie,2017,253263011000,5,160,37,76,71.0,5.0,0.0
zachodniopomorskie,mysliborski,2017,303210013000,53,84,70,190,97.0,54.0,39.0
zachodniopomorskie,policki,2017,303211012000,12,140,133,681,560.0,89.0,32.0
zachodniopomorskie,pyrzycki,2017,303212012000,9,71,85,105,85.0,8.0,12.0
zachodniopomorskie,stargardzki,2017,303214023000,46,240,317,600,385.0,79.0,136.0
zachodniopomorskie,szczecinecki,2017,303215023000,19,120,108,554,204.0,164.0,186.0
zachodniopomorskie,slawienski,2017,303213011000,8,97,104,90,72.0,6.0,12.0
zachodniopomorskie,walecki,2017,303217023000,16,156,144,328,154.0,49.0,125.0
zachodniopomorskie,lobeski,2017,303218013000,5,65,88,171,81.0,42.0,48.0
zachodniopomorskie,swidwinski,2017,303216022000,43,122,194,645,234.0,153.0,258.0
łódzkie,belchatowski,2017,201001000000,35,236,245,578,322.0,45.0,211.0
łódzkie,brzezinski,2017,301021011000,5,19,31,140,56.0,39.0,45.0
łódzkie,kutnowski,2017,301002022000,18,210,238,541,354.0,98.0,89.0
łódzkie,m. piotrkow trybunalski,2017,251062011000,34,207,237,26,26.0,0.0,0.0
łódzkie,m. skierniewice,2017,251063011000,9,0,99,249,249.0,0.0,0.0
łódzkie,m. lodz,2017,251061011000,120,1314,1422,1572,1064.0,213.0,295.0
łódzkie,opoczynski,2017,301007012000,149,142,179,515,203.0,188.0,124.0
łódzkie,pabianicki,2017,301008032000,41,166,223,528,328.0,83.0,117.0
łódzkie,pajeczanski,2017,301009013000,8,52,54,85,69.0,12.0,4.0
łódzkie,piotrkowski,2017,301010012000,30,216,263,478,275.0,115.0,88.0
łódzkie,poddebicki,2017,301011012000,7,35,36,118,45.0,31.0,42.0
łódzkie,radomszczanski,2017,301012022000,54,189,185,697,387.0,175.0,135.0
łódzkie,rawski,2017,301013023000,10,79,76,157,92.0,16.0,49.0
łódzkie,sieradzki,2017,301014023000,26,224,264,459,302.0,67.0,90.0
łódzkie,skierniewicki,2017,301015012000,12,71,75,223,103.0,60.0,60.0
łódzkie,tomaszowski,2017,301016022000,13,92,238,503,343.0,63.0,97.0
łódzkie,wielunski,2017,301017012000,11,110,136,559,222.0,200.0,137.0
łódzkie,wieruszowski,2017,301018012000,14,47,60,82,59.0,7.0,16.0
łódzkie,zdunskowolski,2017,301019023000,15,101,83,212,107.0,9.0,96.0
łódzkie,zgierski,2017,301020043000,43,317,276,881,587.0,192.0,102.0
łódzkie,laski,2017,301003012000,2,26,45,98,54.0,26.0,18.0
łódzkie,lowicki,2017,301005022000,16,132,144,473,264.0,140.0,69.0
łódzkie,lodzki wschodni,2017,301006022000,11,92,98,172,115.0,32.0,25.0
łódzkie,leczycki,2017,301004022000,11,69,79,290,129.0,84.0,77.0
śląskie,bielski,2017,302402022000,24,225,261,848,433.0,72.0,343.0
śląskie,bierunsko-ledzinski,2017,302414011000,19,73,85,373,194.0,32.0,147.0
śląskie,bedzinski,2017,302401011000,71,174,277,1295,810.0,112.0,373.0
śląskie,cieszynski,2017,302403042000,90,262,324,1306,765.0,103.0,438.0
śląskie,czestochowski,2017,302404013000,17,222,197,499,256.0,52.0,191.0
śląskie,gliwicki,2017,302405032000,31,104,125,691,340.0,32.0,319.0
śląskie,klobucki,2017,302406013000,16,181,159,416,213.0,30.0,173.0
śląskie,lubliniecki,2017,302407022000,18,80,94,294,124.0,6.0,164.0
śląskie,m. bielsko-biala,2017,252461011000,123,184,302,1137,604.0,69.0,464.0
śląskie,m. bytom,2017,252462011000,89,179,214,780,435.0,57.0,288.0
śląskie,m. chorzow,2017,252463011000,25,104,123,714,390.0,48.0,276.0
śląskie,m. czestochowa,2017,252464011000,33,182,425,1070,798.0,240.0,32.0
śląskie,m. dabrowa gornicza,2017,252465011000,84,218,213,367,169.0,17.0,181.0
śląskie,m. gliwice,2017,252466011000,48,76,304,1152,582.0,36.0,534.0
śląskie,m. jastrzebie-zdroj,2017,252467011000,18,276,248,634,274.0,36.0,324.0
śląskie,m. jaworzno,2017,252468011000,28,159,165,429,176.0,21.0,232.0
śląskie,m. katowice,2017,252469011000,74,156,291,1419,871.0,115.0,433.0
śląskie,m. myslowice,2017,252470011000,16,180,203,456,161.0,50.0,245.0
śląskie,m. piekary slaskie,2017,252471011000,30,109,121,375,168.0,22.0,185.0
śląskie,m. ruda slaska,2017,252472011000,84,106,159,807,283.0,25.0,499.0
śląskie,m. rybnik,2017,252473011000,108,391,329,939,429.0,45.0,465.0
śląskie,m. siemianowice slaskie,2017,252474011000,10,6,80,215,106.0,9.0,100.0
śląskie,m. sosnowiec,2017,252475011000,25,290,418,686,398.0,33.0,255.0
śląskie,m. tychy,2017,252477011000,26,108,366,891,384.0,97.0,410.0
śląskie,m. zabrze,2017,252478011000,86,250,253,422,273.0,10.0,139.0
śląskie,m. swietochlowice,2017,252476011000,40,51,106,600,414.0,41.0,145.0
śląskie,m. zory,2017,252479011000,11,73,115,375,190.0,25.0,160.0
śląskie,mikolowski,2017,302408011000,43,148,164,502,253.0,25.0,224.0
śląskie,myszkowski,2017,302409023000,6,132,159,370,196.0,25.0,149.0
śląskie,pszczynski,2017,302410012000,57,194,265,430,212.0,26.0,192.0
śląskie,raciborski,2017,302411022000,19,217,190,566,284.0,38.0,244.0
śląskie,rybnicki,2017,302412013000,41,151,160,395,168.0,23.0,204.0
śląskie,tarnogorski,2017,302413011000,30,196,230,766,384.0,44.0,338.0
śląskie,wodzislawski,2017,302415052000,66,311,347,961,437.0,59.0,465.0
śląskie,zawiercianski,2017,302416032000,26,180,206,554,293.0,46.0,215.0
śląskie,zywiecki,2017,302417022000,31,391,368,859,480.0,51.0,328.0
świętokrzyskie,buski,2017,202601000000,11,149,192,459,167.0,171.0,121.0
świętokrzyskie,jedrzejowski,2017,302602012000,99,192,184,440,306.0,73.0,61.0
świętokrzyskie,kazimierski,2017,302603012000,13,26,29,207,111.0,55.0,41.0
świętokrzyskie,kielecki,2017,302604012000,81,574,711,1369,637.0,385.0,347.0
świętokrzyskie,konecki,2017,302605012000,34,231,225,678,312.0,162.0,204.0
świętokrzyskie,m. kielce,2017,252661011000,37,298,538,2086,1667.0,230.0,189.0
świętokrzyskie,opatowski,2017,302606012000,17,105,117,259,122.0,102.0,35.0
świętokrzyskie,ostrowiecki,2017,302607022000,19,235,293,384,276.0,48.0,60.0
świętokrzyskie,pinczowski,2017,302608013000,1,149,120,136,92.0,44.0,0.0
świętokrzyskie,sandomierski,2017,302609022000,15,144,145,181,113.0,35.0,33.0
świętokrzyskie,skarzyski,2017,302610022000,21,84,174,366,257.0,67.0,42.0
świętokrzyskie,starachowicki,2017,302611022000,11,59,153,324,160.0,97.0,67.0
świętokrzyskie,staszowski,2017,302612012000,8,163,186,419,246.0,34.0,139.0
świętokrzyskie,wloszczowski,2017,302613012000,11,124,142,324,142.0,84.0,98.0
dolnośląskie,boleslawiecki,2016,300201011000,28,196,207,475,208.0,132.0,135.0
dolnośląskie,dzierzoniowski,2016,300202011000,42,166,207,778,416.0,153.0,209.0
dolnośląskie,gorowski,2016,300204013000,5,35,65,101,75.0,8.0,18.0
dolnośląskie,glogowski,2016,200203000000,36,187,207,564,234.0,48.0,282.0
dolnośląskie,jaworski,2016,300205023000,13,119,138,241,134.0,36.0,71.0
dolnośląskie,kamiennogorski,2016,300207011000,20,91,112,409,178.0,134.0,97.0
dolnośląskie,karkonoski,2016,300206052000,28,105,158,297,128.0,90.0,79.0
dolnośląskie,klodzki,2016,300208063000,40,218,267,900,402.0,117.0,381.0
dolnośląskie,legnicki,2016,300209011000,19,48,67,137,79.0,14.0,44.0
dolnośląskie,lubanski,2016,300210033000,17,60,64,358,189.0,82.0,87.0
dolnośląskie,lubinski,2016,300211011000,65,215,298,862,381.0,113.0,368.0
dolnośląskie,lwowecki,2016,300212013000,20,125,146,373,182.0,43.0,148.0
dolnośląskie,m. jelenia gora,2016,250261011000,15,97,266,366,222.0,97.0,47.0
dolnośląskie,m. legnica,2016,250262011000,22,44,147,940,373.0,301.0,266.0
dolnośląskie,m. walbrzych,2016,250265011000,60,253,263,154,84.0,2.0,68.0
dolnośląskie,m. wroclaw,2016,250264011000,188,862,962,6771,3081.0,2097.0,1593.0
