woj,pow,rok,kod,odsetek_ogol,odsetek_kobiety,odsetek_mezczyzni,odsetek_dzieci,liczba_ludnosci,liczba_ludnosci_mezczyzni,liczba_ludnosci_kobiety,liczba_dzieci
łódzkie,zgierski,2021,1020000,0.3041551909950904,0.3286761337608795,0.04642409033877039,0.5554213957981163,167020,79700,87320,33128
łódzkie,laski,2021,1003000,0.2481692432872254,0.29691211401425177,0.06694560669456068,0.32091097308488614,49160,23900,25260,9660
łódzkie,lowicki,2021,1005000,0.40074557315936626,0.4410626773278308,0.10456796917996697,0.6093522320837197,75110,36340,38770,15098
łódzkie,lodzki wschodni,2021,1006000,0.17029328287606432,0.23382696804364772,0.02535211267605634,0.16885553470919323,73990,35500,38490,15990
łódzkie,leczycki,2021,1004000,0.34359190556492414,0.419063270336894,0.08225108225108226,0.4631671812968681,47440,23100,24340,9068
śląskie,bielski,2021,2402000,0.3773015393902807,0.3660840812470477,0.06792639249104607,0.7000350017500875,165650,80970,84680,37141
śląskie,bierunsko-ledzinski,2021,2414000,0.426819022013107,0.37735849056603776,0.06825938566552901,0.8931229532598988,59510,29300,30210,13436
śląskie,bedzinski,2021,2401000,0.4809728769556603,0.3920031360250882,0.057273768613974804,1.3688327316486162,146370,69840,76530,26592
śląskie,cieszynski,2021,2403000,0.436091079438987,0.35753696755683073,0.06901391975669668,1.020489304741962,176110,85490,90620,37727
śląskie,czestochowski,2021,2404000,0.23013657285142985,0.2829629629629629,0.03229278794402583,0.3596704954171017,132530,65030,67500,25857
śląskie,gliwicki,2021,2405000,0.4894611517770526,0.4198080877313228,0.0836059614685569,1.1251758087201125,113390,55020,58360,23463
śląskie,klobucki,2021,2406000,0.39265434336112115,0.3907553014057661,0.09068627450980392,0.7568359375,82770,40800,41970,16384
śląskie,lubliniecki,2021,2407000,0.347111817700053,0.28169014084507044,0.037695207323640276,0.9109245884572842,75480,37140,38340,15369
śląskie,m. bielsko-biala,2021,2461000,0.2272321694128844,0.33494981391677003,0.033987915407854986,0.18471925857511387,168110,79440,88670,31399
śląskie,m. bytom,2021,2462000,0.7785615399828597,0.46314992428066637,0.38509316770186336,1.9802346670614799,151690,72450,79240,27017
śląskie,m. chorzow,2021,2463000,0.34292356873002033,0.28192371475953565,0.0326797385620915,0.9605399792315681,103230,48960,54270,19260
śląskie,m. czestochowa,2021,2464000,0.2832471414337904,0.30597680642283676,0.11552492906364005,0.4004462114928063,210770,98680,112100,34961
śląskie,m. dabrowa gornicza,2021,2465000,0.2526733356329769,0.21792966815255077,0.030697002527988442,0.7143565829943447,115960,55380,60570,20158
śląskie,m. gliwice,2021,2466000,0.42750391009673866,0.30680302356602934,0.0362888593201887,1.4027340325356366,172630,82670,89960,30797
śląskie,m. jastrzebie-zdroj,2021,2467000,0.7024645791165616,0.5894590846047156,0.056469432850478764,1.949634443541836,83990,40730,43260,16003
śląskie,m. jaworzno,2021,2468000,0.6389486801857935,0.5499561787905346,0.11027686532144533,1.6439033434274768,88270,42620,45640,16181
śląskie,m. katowice,2021,2469000,0.5983873249398783,0.5407937889030185,0.18747656542932134,1.408106607440311,282760,133350,149410,45025
śląskie,m. myslowice,2021,2470000,0.8014420410427067,0.7056613898577945,0.1376936316695353,1.8326583842405109,72120,34860,37270,14569
śląskie,m. piekary slaskie,2021,2471000,0.6337760910815939,0.5069292487235594,0.01977848101265823,1.9748466895333125,52700,25280,27420,9621
śląskie,m. ruda slaska,2021,2472000,0.49785343074489724,0.2806456303620765,0.0359375,1.7131857555341676,132770,64000,68770,25975
śląskie,m. rybnik,2021,2473000,0.5943424616310563,0.5013192612137204,0.07418856259659969,1.502911891790344,132920,64700,68220,26615
śląskie,m. siemianowice slaskie,2021,2474000,0.259437626223396,0.31582054309327035,0.022965879265091863,0.45407813570939004,64370,30480,33880,11672
śląskie,m. sosnowiec,2021,2475000,0.462228714524207,0.40725766689675574,0.07976071784646062,1.3128171550171879,191680,90270,101410,30545
śląskie,m. tychy,2021,2477000,0.40840985983566946,0.3512844320643764,0.04704301075268817,1.0503501167055684,124140,59520,64620,23992
śląskie,m. zabrze,2021,2478000,0.3625589397221868,0.27671873078342146,0.017188946185376173,1.1797832905617338,156940,75630,81310,28056
śląskie,m. swietochlowice,2021,2476000,0.7004988072001734,0.4943913585375987,0.07259528130671505,2.1517683415359965,46110,22040,24070,8737
śląskie,m. zory,2021,2479000,0.4301423027166882,0.35680454688980107,0.039774610540271794,1.0590356016223526,61840,30170,31670,13314
śląskie,mikolowski,2021,2408000,0.42014272791235296,0.34644744568408686,0.045454545454545456,0.9867087181797702,99490,48400,51090,22195
śląskie,myszkowski,2021,2409000,0.41842834232395393,0.33660589060308554,0.08196721311475409,1.0821674267604544,68590,32940,35650,12937
śląskie,pszczynski,2021,2410000,0.36703039047704933,0.3145987981618947,0.04050819370281716,0.7959089510919717,110890,54310,56580,26008
śląskie,raciborski,2021,2411000,0.41848472828242766,0.3749760857088196,0.051472102120650606,1.0664261460101867,100840,48570,52270,18848
śląskie,rybnicki,2021,2412000,0.6704856138523629,0.48774259448416746,0.09296148738379814,1.6728409354017135,76810,37650,39160,17276
śląskie,tarnogorski,2021,2413000,0.5612244897959183,0.459866220735786,0.062314540059347175,1.477921514779215,139160,67400,71760,27674
śląskie,wodzislawski,2021,2415000,0.5268356931182088,0.4801536491677336,0.12608459869848154,1.0603641009262217,151850,73760,78100,31310
śląskie,zawiercianski,2021,2416000,0.4211729534863273,0.4331578053337863,0.034627300893019866,0.9972272218708956,113730,54870,58870,20557
śląskie,zywiecki,2021,2417000,0.5120160213618158,0.5071895424836601,0.12141882673942701,0.9088914658225468,149800,73300,76500,31907
świętokrzyskie,buski,2021,2601000,0.4948483529241039,0.5568181818181819,0.23435182438445568,0.5179314133249627,68910,33710,35200,12743
świętokrzyskie,jedrzejowski,2021,2602000,0.6157575757575757,0.5604790419161677,0.3386503067484663,0.8194745721860689,82500,40750,41750,16596
świętokrzyskie,kazimierski,2021,2603000,0.7961586121437423,0.8419768151311775,0.49716803020767775,0.7080899274207825,32280,15890,16390,5649
świętokrzyskie,kielecki,2021,2604000,0.85002835002835,0.8221887361084951,0.44187369618812816,0.9847998287304646,211640,105460,106180,46710
świętokrzyskie,konecki,2021,2605000,0.4920424403183024,0.6891151135473766,0.15368023726071717,0.3708373507379663,75400,37090,38310,13483
świętokrzyskie,m. kielce,2021,2661000,0.4323916325210265,0.6497830693169205,0.11230751418316545,0.18762880255913383,185480,86370,99110,32511
świętokrzyskie,opatowski,2021,2606000,0.6448352536891044,0.5811623246492986,0.33442088091354,1.0021786492374727,49470,24520,24950,9180
świętokrzyskie,ostrowiecki,2021,2607000,0.5314480741101901,0.3602762740339742,0.3756635361371989,0.9644087256027554,102550,48980,53570,17420
świętokrzyskie,pinczowski,2021,2608000,0.8777093925608777,0.8109531332280148,0.5767138193688792,0.9925558312655087,37370,18380,18990,6851
świętokrzyskie,sandomierski,2021,2609000,0.8063198038681558,0.7182613305062284,0.652843933875035,0.6523350630096367,73420,35690,37730,13490
świętokrzyskie,skarzyski,2021,2610000,0.3824200913242009,0.5049396267837541,0.1605231866825208,0.2594706798131811,70080,33640,36440,11562
świętokrzyskie,starachowicki,2021,2611000,0.9025989229688598,1.3113636363636363,0.3548153511947864,0.30416774527569246,85420,41430,44000,15452
świętokrzyskie,staszowski,2021,2612000,0.5739355581127733,0.7731811697574893,0.28140411952422395,0.22566790420033483,69520,34470,35050,13737
świętokrzyskie,wloszczowski,2021,2613000,0.6069628950984883,0.6321575813101237,0.37545787545787546,0.5161142332836335,43660,21840,21830,8719
dolnośląskie,boleslawiecki,2020,0201000,0.4518752824220515,0.44776119402985076,0.2955550383988829,0.3904481665912177,88520,42970,45560,17672
dolnośląskie,dzierzoniowski,2020,0202000,0.6214919889784672,0.5205905205905206,0.23440860215053766,1.357042583060365,97990,46500,51480,17096
dolnośląskie,gorowski,2020,0204000,0.7219892150988616,0.6428571428571428,0.30156815440289503,1.2129183106824493,33380,16580,16800,6843
dolnośląskie,glogowski,2020,0203000,1.2776497695852536,0.8596373404969779,0.2919534773320674,3.4126984126984126,86800,42130,44670,17640
dolnośląskie,jaworski,2020,0205000,0.6744807731852767,0.8460918614020951,0.33599328013439733,0.41228165346642076,48630,23810,24820,9217
dolnośląskie,kamiennogorski,2020,0207000,0.9230033476805356,0.8352776481567896,0.24533856722276742,2.0595566050111502,41820,20380,21430,7623
dolnośląskie,karkonoski,2020,0206000,0.4638009049773756,0.45555243533339573,0.30506201810258127,0.445990545000446,61880,29830,32049,11211
dolnośląskie,klodzki,2020,0208000,0.5594497215853259,0.49936948297604034,0.20856052344601964,1.145496882746188,152650,73360,79300,26626
dolnośląskie,legnicki,2020,0209000,0.2652616279069767,0.34556465977912365,0.04078605858361142,0.33089515848136536,55040,26970,28070,11484
dolnośląskie,lubanski,2020,0210000,0.3267850396675482,0.3920850128252107,0.08963367108339829,0.44197759276390175,52940,25660,27290,9729
dolnośląskie,lubinski,2020,0211000,1.0088055130168452,0.8803986710963454,0.31809145129224653,2.0417156286721503,104480,50300,54180,20424
dolnośląskie,lwowecki,2020,0212000,0.6018623665682489,0.616681455190772,0.12558139534883722,1.2321095208462975,44030,21500,22540,8035
dolnośląskie,m. jelenia gora,2020,0261000,0.236007222078927,0.2987231992291014,0.07771301693033583,0.25775338820986116,77540,36030,41510,12027
dolnośląskie,m. legnica,2020,0262000,0.0,0.0,0.0,0.0,95140,44850,50290,16830
dolnośląskie,m. walbrzych,2020,0265000,0.5313779640034283,0.6769617525588076,0.1176232001622389,0.7439666122300853,105010,49310,55690,16533
dolnośląskie,m. wroclaw,2020,0264000,1.4335129678290948,1.3808656674604287,0.9051288529560384,1.6529439455709807,673590,316640,356950,112587
dolnośląskie,milicki,2020,0213000,0.5444997236042013,0.6437534097108565,0.1176470588235294,0.729559748427673,36180,17850,18330,7950
dolnośląskie,olesnicki,2020,0214000,0.8232536333802156,0.5979457079970653,0.6042585843084597,1.0567148207597645,106650,52130,54520,22428
dolnośląskie,olawski,2020,0215000,0.45084614390905564,0.4659949622166247,0.24927075046406788,0.43739065233691576,77410,37710,39700,16004
dolnośląskie,polkowicki,2020,0216000,1.137802304820646,1.3444302176696543,0.5432993085281528,0.8627742655262178,61610,30370,31240,13445
dolnośląskie,strzelinski,2020,0217000,0.5997177798682972,0.6264501160092808,0.2430886558627264,0.8214285714285714,42520,20980,21550,8400
dolnośląskie,trzebnicki,2020,0220000,0.7436399217221135,0.8905506458191705,0.32288254562470753,0.6140538231524989,86870,42740,44130,18728
dolnośląskie,walbrzyski,2020,0221000,0.7524496210020336,0.5693950177935944,0.5040400153905348,1.1979758339357638,54090,25990,28100,9683
dolnośląskie,wolowski,2020,0222000,0.5285868392664509,0.51455082243779,0.2164310954063604,0.8198537558165301,46350,22640,23710,9026
dolnośląskie,wroclawski,2020,0223000,0.3586183153546018,0.4206134415877312,0.08295361607664448,0.4011258116703233,174280,85590,88680,45123
dolnośląskie,zgorzelecki,2020,0225000,0.9510218061422536,1.1581983581096074,0.34328709146484837,1.0488176964149503,87590,42530,45070,15732
dolnośląskie,zabkowicki,2020,0224000,0.6026214833759591,0.7697082557417753,0.2933421226104153,0.3590664272890485,62560,30340,32220,11140
dolnośląskie,zlotoryjski,2020,0226000,0.8385241974125539,0.6341005166744951,0.469437652811736,1.5084294587400178,41740,20450,21290,7889
dolnośląskie,sredzki,2020,0218000,0.5504267549207454,0.5576592082616179,0.35966149506346967,0.410969730498696,57410,28360,29050,12653
dolnośląskie,swidnicki,2020,0219000,0.628537966035526,0.6911690918213748,0.17707488510408217,1.0030727934164518,153690,73980,79720,28313
kujawsko - pomorskie,aleksandrowski,2020,0401000,0.3718019510399411,0.26504297994269344,0.14761544284632855,0.8143471497849757,54330,26420,27920,10929
kujawsko - pomorskie,brodnicki,2020,0402000,0.7181122448979592,0.7269503546099291,0.5215827338129497,0.40880327042616343,78400,38920,39480,17857
kujawsko - pomorskie,bydgoski,2020,0403000,0.5419122462344467,0.5521273140630074,0.30207989435457244,0.47725321888412015,122160,60580,61580,29125
kujawsko - pomorskie,chelminski,2020,0404000,0.47514910536779326,0.6186770428015564,0.23170731707317072,0.21469242975823763,50300,24600,25700,10713
kujawsko - pomorskie,golubsko-dobrzynski,2020,0405000,0.6450882752376641,0.6137992831541219,0.11436413540713633,1.2669962917181705,44180,21860,22320,9708
kujawsko - pomorskie,grudziadzki,2020,0406000,0.45754956786985257,0.34658511722731905,0.182648401826484,0.8137044967880086,39340,19710,19620,9340
kujawsko - pomorskie,inowroclawski,2020,0407000,0.6342125678820791,0.8326029798422436,0.18981419596310653,0.5914947139409185,154680,74810,79870,29417
kujawsko - pomorskie,lipnowski,2020,0408000,0.4664266708405071,0.5256609642301711,0.19533711405166984,0.475177304964539,63890,31740,32150,14100
kujawsko - pomorskie,m. bydgoszcz,2020,0461000,0.4214468988704398,0.412622705340802,0.13606299212598424,0.7988281582667643,339070,158750,180310,58711
kujawsko - pomorskie,m. grudziadz,2020,0462000,0.7317340343958812,0.6941838649155723,0.11311172668513389,1.6995483717613502,91290,43320,47970,16828
kujawsko - pomorskie,m. torun,2020,0463000,0.4879275653923541,0.3761519653940192,0.4315379623621025,0.4846938775510204,198800,92460,106340,35280
kujawsko - pomorskie,m. wloclawek,2020,0464000,0.2738163148887621,0.18908312522297538,0.09975570032573289,0.7381097730173706,105180,49120,56060,18019
kujawsko - pomorskie,mogilenski,2020,0409000,0.40044994375703036,0.3878360511238431,0.14246323529411764,0.6399826445384532,44450,21760,22690,9219
kujawsko - pomorskie,nakielski,2020,0410000,0.560257480033377,0.5671077504725899,0.27176527176527177,0.6308978161229442,83890,41580,42320,18545
kujawsko - pomorskie,radziejowski,2020,0411000,0.3915046059365404,0.3991915108640728,0.16580310880829016,0.554675118858954,39080,19300,19790,7572
kujawsko - pomorskie,rypinski,2020,0412000,0.3136136849607983,0.32817627754336615,0.08188824662813102,0.4926647689949638,42090,20760,21330,9134
kujawsko - pomorskie,sepolenski,2020,0413000,0.6357214934409687,0.5133366884750881,0.11639676113360325,1.4403992287626177,39640,19760,19870,8817
kujawsko - pomorskie,torunski,2020,0415000,0.37073608617594256,0.35911111111111116,0.1885766092475068,0.3856689734717416,111400,55150,56250,27744
kujawsko - pomorskie,tucholski,2020,0416000,0.7523709167544783,0.5555555555555556,0.4767932489451477,1.0321629342917704,47450,23700,23760,10851
kujawsko - pomorskie,wabrzeski,2020,0417000,0.4996989765201686,0.6022659511031604,0.182370820668693,0.4944899689177734,33220,16450,16770,7078
kujawsko - pomorskie,wloclawski,2020,0418000,0.4761904761904762,0.3842504743833017,0.22694350555287301,0.8269275564873049,83580,41420,42160,17172
kujawsko - pomorskie,swiecki,2020,0414000,0.2735467827168169,0.23877551020408164,0.11786992212165859,0.43111616448739815,96510,47510,49000,21108
kujawsko - pomorskie,zninski,2020,0419000,0.6382048666763807,0.6641748131109834,0.21270310192023634,0.9198064999659331,68630,33850,34780,14677
lubelskie,bialski,2020,0601000,0.5979631878912454,0.6175373134328358,0.12352610892756878,1.0344827586206897,107030,53430,53600,23490
lubelskie,bilgorajski,2020,0602000,0.5038955782657087,0.48984468339307047,0.12340600575894693,0.9567470599960135,98830,48620,50220,20068
lubelskie,hrubieszowski,2020,0604000,0.625314333612741,0.8015768725361366,0.18486819582334818,0.6847439057792386,59650,29210,30440,10953
lubelskie,janowski,2020,0605000,0.4868659420289855,0.6146253925527142,0.15089163237311387,0.5085320375183636,44160,21870,22290,8849
lubelskie,krasnostawski,2020,0606000,0.5846807120692471,0.5921680993314231,0.1743796109993293,1.0980966325036603,61230,29820,31410,10928
lubelskie,krasnicki,2020,0607000,0.48507867607162236,0.5684210526315789,0.17469204927211646,0.5576208178438662,92150,44650,47500,17754
lubelskie,lubartowski,2020,0608000,0.571262361838278,0.5578324225865209,0.13799666904591956,1.0457225497830682,85950,42030,43920,17978
lubelskie,lubelski,2020,0609000,0.3958372049804869,0.4131729250212663,0.07455142784938085,0.6402219436071171,161430,79140,82290,37487
lubelskie,m. biala podlaska,2020,0661000,0.5924725373671889,0.5670103092783505,0.07567158531971245,1.2874385337505587,55530,26430,29100,11185
lubelskie,m. chelm,2020,0662000,0.683302629375314,0.5375668028921723,0.16129032258064516,1.8518518518518516,59710,27900,31810,10368
lubelskie,m. lublin,2020,0663000,0.0787801020560413,0.11812333629103815,0.016796950707410038,0.04037663323481435,335110,154790,180320,61917
lubelskie,m. zamosc,2020,0664000,0.3577343491222259,0.5595275101025801,0.07092198581560284,0.1475334255417243,60380,28200,32170,10845
lubelskie,opolski,2020,0612000,0.622168002788428,0.60183611016661,0.21101573676680974,1.047981985103066,57380,27960,29410,11546
